Adjusted UTC Time,Adjusted Local Time,Original UTC Time,Temp,Light,Wets,Wet/Dry,Duration,Wet Temp (min),Wet Temp (max),Wet Temp (mean),Wet Temp (samples)
5/4/21 20:53,5/4/21 16:53,5/4/21 20:53,,,,dry,46410,15.75,16.25,15.972,9
5/4/21 20:54,5/4/21 16:54,5/4/21 20:55,,3780.263,,wet,,15.75,16.25,15.972,9
5/4/21 20:59,5/4/21 16:59,5/4/21 21:00,,3344.21,,wet,,15.75,16.25,15.972,9
5/4/21 21:04,5/4/21 17:04,5/4/21 21:05,,5233.774,,wet,,15.75,16.25,15.972,9
5/4/21 21:09,5/4/21 17:09,5/4/21 21:10,,4652.369,,wet,,15.75,16.25,15.972,9
5/4/21 21:14,5/4/21 17:14,5/4/21 21:15,,6105.88,,wet,,15.75,16.25,15.972,9
5/4/21 21:19,5/4/21 17:19,5/4/21 21:20,,2762.806,,wet,,15.75,16.25,15.972,9
5/4/21 21:24,5/4/21 17:24,5/4/21 21:25,,1163.944,,wet,,15.75,16.25,15.972,9
5/4/21 21:29,5/4/21 17:29,5/4/21 21:30,,1018.593,,wet,,15.75,16.25,15.972,9
5/4/21 21:34,5/4/21 17:34,5/4/21 21:35,,409.935,,wet,,15.75,16.25,15.972,9
5/4/21 21:39,5/4/21 17:39,5/4/21 21:40,,655.215,,wet,,15.75,16.25,15.972,9
5/4/21 21:44,5/4/21 17:44,5/4/21 21:45,,4943.071,,wet,,15.75,16.25,15.972,9
5/4/21 21:49,5/4/21 17:49,5/4/21 21:50,,3925.614,,wet,,15.75,16.25,15.972,9
5/4/21 21:54,5/4/21 17:54,5/4/21 21:55,,3198.859,,wet,,15.75,16.25,15.972,9
5/4/21 21:59,5/4/21 17:59,5/4/21 22:00,,110.149,,wet,,15.75,16.25,15.972,9
5/4/21 22:04,5/4/21 18:04,5/4/21 22:05,,446.273,,wet,,15.75,16.25,15.972,9
5/4/21 22:09,5/4/21 18:09,5/4/21 22:10,,187.367,,wet,,15.75,16.25,15.972,9
5/4/21 22:14,5/4/21 18:14,5/4/21 22:15,,28.389,,wet,,15.75,16.25,15.972,9
5/4/21 22:19,5/4/21 18:19,5/4/21 22:20,,32.931,,wet,,15.75,16.25,15.972,9
5/4/21 22:24,5/4/21 18:24,5/4/21 22:25,,48.829,,wet,,15.75,16.25,15.972,9
5/4/21 22:29,5/4/21 18:29,5/4/21 22:30,,27.253,,wet,,15.75,16.25,15.972,9
5/4/21 22:34,5/4/21 18:34,5/4/21 22:35,,40.88,,wet,,15.75,16.25,15.972,9
5/4/21 22:39,5/4/21 18:39,5/4/21 22:40,,63.591,,wet,,15.75,16.25,15.972,9
5/4/21 22:44,5/4/21 18:44,5/4/21 22:45,,139.673,,wet,,15.75,16.25,15.972,9
5/4/21 22:49,5/4/21 18:49,5/4/21 22:50,,178.282,,wet,,15.75,16.25,15.972,9
5/4/21 22:54,5/4/21 18:54,5/4/21 22:55,,241.873,,wet,,15.75,16.25,15.972,9
5/4/21 22:59,5/4/21 18:59,5/4/21 23:00,,200.993,,wet,,15.75,16.25,15.972,9
5/4/21 23:04,5/4/21 19:04,5/4/21 23:05,,260.042,,wet,,15.75,16.25,15.972,9
5/4/21 23:09,5/4/21 19:09,5/4/21 23:10,,210.078,,wet,,15.75,16.25,15.972,9
5/4/21 23:14,5/4/21 19:14,5/4/21 23:15,,291.838,,wet,,15.75,16.25,15.972,9
5/4/21 23:19,5/4/21 19:19,5/4/21 23:20,,500.78,,wet,,15.75,16.25,15.972,9
5/4/21 23:24,5/4/21 19:24,5/4/21 23:25,,164.655,,wet,,15.75,16.25,15.972,9
5/4/21 23:29,5/4/21 19:29,5/4/21 23:30,,2908.157,,wet,,15.75,16.25,15.972,9
5/4/21 23:34,5/4/21 19:34,5/4/21 23:35,,2762.806,,wet,,15.75,16.25,15.972,9
5/4/21 23:39,5/4/21 19:39,5/4/21 23:40,,1309.295,,wet,,15.75,16.25,15.972,9
5/4/21 23:44,5/4/21 19:44,5/4/21 23:45,,982.255,,wet,,15.75,16.25,15.972,9
5/4/21 23:49,5/4/21 19:49,5/4/21 23:50,,691.553,,wet,,15.75,16.25,15.972,9
5/4/21 23:54,5/4/21 19:54,5/4/21 23:55,,537.118,,wet,,15.75,16.25,15.972,9
5/4/21 23:59,5/4/21 19:59,5/5/21 0:00,,618.878,,wet,,15.75,16.25,15.972,9
5/5/21 0:04,5/4/21 20:04,5/5/21 0:05,,836.904,,wet,,13.5,15.75,14.656,24
5/5/21 0:09,5/4/21 20:09,5/5/21 0:10,,727.891,,wet,,13.5,15.75,14.656,24
5/5/21 0:14,5/4/21 20:14,5/5/21 0:15,,482.611,,wet,,13.5,15.75,14.656,24
5/5/21 0:19,5/4/21 20:19,5/5/21 0:20,,382.682,,wet,,13.5,15.75,14.656,24
5/5/21 0:24,5/4/21 20:24,5/5/21 0:25,,273.669,,wet,,13.5,15.75,14.656,24
5/5/21 0:29,5/4/21 20:29,5/5/21 0:30,,291.838,,wet,,13.5,15.75,14.656,24
5/5/21 0:34,5/4/21 20:34,5/5/21 0:35,,196.451,,wet,,13.5,15.75,14.656,24
5/5/21 0:39,5/4/21 20:39,5/5/21 0:40,,144.215,,wet,,13.5,15.75,14.656,24
5/5/21 0:44,5/4/21 20:44,5/5/21 0:45,,96.522,,wet,,13.5,15.75,14.656,24
5/5/21 0:49,5/4/21 20:49,5/5/21 0:50,,62.456,,wet,,13.5,15.75,14.656,24
5/5/21 0:54,5/4/21 20:54,5/5/21 0:55,,38.609,,wet,,13.5,15.75,14.656,24
5/5/21 0:59,5/4/21 20:59,5/5/21 1:00,,32.931,,wet,,13.5,15.75,14.656,24
5/5/21 1:04,5/4/21 21:04,5/5/21 1:05,,9.084,,wet,,13.5,15.75,14.656,24
5/5/21 1:09,5/4/21 21:09,5/5/21 1:10,,7.949,,wet,,13.5,15.75,14.656,24
5/5/21 1:14,5/4/21 21:14,5/5/21 1:15,,3.407,,wet,,13.5,15.75,14.656,24
5/5/21 1:19,5/4/21 21:19,5/5/21 1:20,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 1:24,5/4/21 21:24,5/5/21 1:25,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 1:29,5/4/21 21:29,5/5/21 1:30,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 1:34,5/4/21 21:34,5/5/21 1:35,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 1:39,5/4/21 21:39,5/5/21 1:40,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 1:44,5/4/21 21:44,5/5/21 1:45,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 1:49,5/4/21 21:49,5/5/21 1:50,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 1:54,5/4/21 21:54,5/5/21 1:55,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 1:59,5/4/21 21:59,5/5/21 2:00,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 2:04,5/4/21 22:04,5/5/21 2:05,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 2:09,5/4/21 22:09,5/5/21 2:10,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 2:14,5/4/21 22:14,5/5/21 2:15,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 2:19,5/4/21 22:19,5/5/21 2:20,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 2:24,5/4/21 22:24,5/5/21 2:25,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 2:29,5/4/21 22:29,5/5/21 2:30,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 2:34,5/4/21 22:34,5/5/21 2:35,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 2:39,5/4/21 22:39,5/5/21 2:40,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 2:44,5/4/21 22:44,5/5/21 2:45,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 2:49,5/4/21 22:49,5/5/21 2:50,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 2:54,5/4/21 22:54,5/5/21 2:55,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 2:59,5/4/21 22:59,5/5/21 3:00,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 3:04,5/4/21 23:04,5/5/21 3:05,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 3:09,5/4/21 23:09,5/5/21 3:10,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 3:14,5/4/21 23:14,5/5/21 3:15,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 3:19,5/4/21 23:19,5/5/21 3:20,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 3:24,5/4/21 23:24,5/5/21 3:25,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 3:29,5/4/21 23:29,5/5/21 3:30,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 3:34,5/4/21 23:34,5/5/21 3:35,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 3:39,5/4/21 23:39,5/5/21 3:40,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 3:44,5/4/21 23:44,5/5/21 3:45,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 3:49,5/4/21 23:49,5/5/21 3:50,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 3:54,5/4/21 23:54,5/5/21 3:55,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 3:59,5/4/21 23:59,5/5/21 4:00,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 4:04,5/5/21 0:04,5/5/21 4:05,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 4:09,5/5/21 0:09,5/5/21 4:10,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 4:14,5/5/21 0:14,5/5/21 4:15,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 4:19,5/5/21 0:19,5/5/21 4:20,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 4:24,5/5/21 0:24,5/5/21 4:25,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 4:29,5/5/21 0:29,5/5/21 4:30,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 4:34,5/5/21 0:34,5/5/21 4:35,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 4:39,5/5/21 0:39,5/5/21 4:40,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 4:44,5/5/21 0:44,5/5/21 4:45,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 4:49,5/5/21 0:49,5/5/21 4:50,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 4:54,5/5/21 0:54,5/5/21 4:55,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 4:59,5/5/21 0:59,5/5/21 5:00,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 5:04,5/5/21 1:04,5/5/21 5:05,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 5:09,5/5/21 1:09,5/5/21 5:10,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 5:14,5/5/21 1:14,5/5/21 5:15,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 5:19,5/5/21 1:19,5/5/21 5:20,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 5:24,5/5/21 1:24,5/5/21 5:25,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 5:29,5/5/21 1:29,5/5/21 5:30,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 5:34,5/5/21 1:34,5/5/21 5:35,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 5:39,5/5/21 1:39,5/5/21 5:40,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 5:44,5/5/21 1:44,5/5/21 5:45,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 5:49,5/5/21 1:49,5/5/21 5:50,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 5:54,5/5/21 1:54,5/5/21 5:55,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 5:59,5/5/21 1:59,5/5/21 6:00,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 6:04,5/5/21 2:04,5/5/21 6:05,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 6:09,5/5/21 2:09,5/5/21 6:10,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 6:14,5/5/21 2:14,5/5/21 6:15,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 6:19,5/5/21 2:19,5/5/21 6:20,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 6:24,5/5/21 2:24,5/5/21 6:25,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 6:29,5/5/21 2:29,5/5/21 6:30,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 6:34,5/5/21 2:34,5/5/21 6:35,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 6:39,5/5/21 2:39,5/5/21 6:40,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 6:44,5/5/21 2:44,5/5/21 6:45,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 6:49,5/5/21 2:49,5/5/21 6:50,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 6:54,5/5/21 2:54,5/5/21 6:55,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 6:59,5/5/21 2:59,5/5/21 7:00,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 7:04,5/5/21 3:04,5/5/21 7:05,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 7:09,5/5/21 3:09,5/5/21 7:10,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 7:14,5/5/21 3:14,5/5/21 7:15,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 7:19,5/5/21 3:19,5/5/21 7:20,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 7:24,5/5/21 3:24,5/5/21 7:25,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 7:29,5/5/21 3:29,5/5/21 7:30,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 7:34,5/5/21 3:34,5/5/21 7:35,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 7:39,5/5/21 3:39,5/5/21 7:40,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 7:44,5/5/21 3:44,5/5/21 7:45,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 7:49,5/5/21 3:49,5/5/21 7:50,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 7:54,5/5/21 3:54,5/5/21 7:55,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 7:59,5/5/21 3:59,5/5/21 8:00,,1.136,,wet,,13.5,15.75,14.656,24
5/5/21 8:04,5/5/21 4:04,5/5/21 8:05,,1.136,,wet,,12.25,13.5,12.76,24
5/5/21 8:09,5/5/21 4:09,5/5/21 8:10,,1.136,,wet,,12.25,13.5,12.76,24
5/5/21 8:14,5/5/21 4:14,5/5/21 8:15,,1.136,,wet,,12.25,13.5,12.76,24
5/5/21 8:19,5/5/21 4:19,5/5/21 8:20,,1.136,,wet,,12.25,13.5,12.76,24
5/5/21 8:24,5/5/21 4:24,5/5/21 8:25,,1.136,,wet,,12.25,13.5,12.76,24
5/5/21 8:29,5/5/21 4:29,5/5/21 8:30,,1.136,,wet,,12.25,13.5,12.76,24
5/5/21 8:34,5/5/21 4:34,5/5/21 8:35,,1.136,,wet,,12.25,13.5,12.76,24
5/5/21 8:39,5/5/21 4:39,5/5/21 8:40,,1.136,,wet,,12.25,13.5,12.76,24
5/5/21 8:44,5/5/21 4:44,5/5/21 8:45,,1.136,,wet,,12.25,13.5,12.76,24
5/5/21 8:49,5/5/21 4:49,5/5/21 8:50,,1.136,,wet,,12.25,13.5,12.76,24
5/5/21 8:54,5/5/21 4:54,5/5/21 8:55,,1.136,,wet,,12.25,13.5,12.76,24
5/5/21 8:59,5/5/21 4:59,5/5/21 9:00,,1.136,,wet,,12.25,13.5,12.76,24
5/5/21 9:04,5/5/21 5:04,5/5/21 9:05,,1.136,,wet,,12.25,13.5,12.76,24
5/5/21 9:09,5/5/21 5:09,5/5/21 9:10,,1.136,,wet,,12.25,13.5,12.76,24
5/5/21 9:14,5/5/21 5:14,5/5/21 9:15,,1.136,,wet,,12.25,13.5,12.76,24
5/5/21 9:19,5/5/21 5:19,5/5/21 9:20,,1.136,,wet,,12.25,13.5,12.76,24
5/5/21 9:24,5/5/21 5:24,5/5/21 9:25,,1.136,,wet,,12.25,13.5,12.76,24
5/5/21 9:29,5/5/21 5:29,5/5/21 9:30,,1.136,,wet,,12.25,13.5,12.76,24
5/5/21 9:34,5/5/21 5:34,5/5/21 9:35,,1.136,,wet,,12.25,13.5,12.76,24
5/5/21 9:39,5/5/21 5:39,5/5/21 9:40,,1.136,,wet,,12.25,13.5,12.76,24
5/5/21 9:44,5/5/21 5:44,5/5/21 9:45,,1.136,,wet,,12.25,13.5,12.76,24
5/5/21 9:49,5/5/21 5:49,5/5/21 9:50,,1.136,,wet,,12.25,13.5,12.76,24
5/5/21 9:54,5/5/21 5:54,5/5/21 9:55,,1.136,,wet,,12.25,13.5,12.76,24
5/5/21 9:59,5/5/21 5:59,5/5/21 10:00,,1.136,,wet,,12.25,13.5,12.76,24
5/5/21 10:04,5/5/21 6:04,5/5/21 10:05,,1.136,,wet,,12.25,13.5,12.76,24
5/5/21 10:09,5/5/21 6:09,5/5/21 10:10,,9.084,,wet,,12.25,13.5,12.76,24
5/5/21 10:14,5/5/21 6:14,5/5/21 10:15,,10.22,,wet,,12.25,13.5,12.76,24
5/5/21 10:19,5/5/21 6:19,5/5/21 10:20,,20.44,,wet,,12.25,13.5,12.76,24
5/5/21 10:24,5/5/21 6:24,5/5/21 10:25,,28.389,,wet,,12.25,13.5,12.76,24
5/5/21 10:29,5/5/21 6:29,5/5/21 10:30,,78.353,,wet,,12.25,13.5,12.76,24
5/5/21 10:34,5/5/21 6:34,5/5/21 10:35,,160.113,,wet,,12.25,13.5,12.76,24
5/5/21 10:39,5/5/21 6:39,5/5/21 10:40,,173.74,,wet,,12.25,13.5,12.76,24
5/5/21 10:44,5/5/21 6:44,5/5/21 10:45,,219.162,,wet,,12.25,13.5,12.76,24
5/5/21 10:49,5/5/21 6:49,5/5/21 10:50,,364.513,,wet,,12.25,13.5,12.76,24
5/5/21 10:54,5/5/21 6:54,5/5/21 10:55,,500.78,,wet,,12.25,13.5,12.76,24
5/5/21 10:59,5/5/21 6:59,5/5/21 11:00,,691.553,,wet,,12.25,13.5,12.76,24
5/5/21 11:04,5/5/21 7:04,5/5/21 11:05,,1054.931,,wet,,12.25,13.5,12.76,24
5/5/21 11:09,5/5/21 7:09,5/5/21 11:10,,1381.971,,wet,,12.25,13.5,12.76,24
5/5/21 11:14,5/5/21 7:14,5/5/21 11:15,,1527.322,,wet,,12.25,13.5,12.76,24
5/5/21 11:19,5/5/21 7:19,5/5/21 11:20,,1163.944,,wet,,12.25,13.5,12.76,24
5/5/21 11:24,5/5/21 7:24,5/5/21 11:25,,1963.375,,wet,,12.25,13.5,12.76,24
5/5/21 11:29,5/5/21 7:29,5/5/21 11:30,,1745.348,,wet,,12.25,13.5,12.76,24
5/5/21 11:34,5/5/21 7:34,5/5/21 11:35,,2036.05,,wet,,12.25,13.5,12.76,24
5/5/21 11:39,5/5/21 7:39,5/5/21 11:40,,3198.859,,wet,,12.25,13.5,12.76,24
5/5/21 11:44,5/5/21 7:44,5/5/21 11:45,,2908.157,,wet,,12.25,13.5,12.76,24
5/5/21 11:49,5/5/21 7:49,5/5/21 11:50,,1890.699,,wet,,12.25,13.5,12.76,24
5/5/21 11:54,5/5/21 7:54,5/5/21 11:55,,2108.726,,wet,,12.25,13.5,12.76,24
5/5/21 11:59,5/5/21 7:59,5/5/21 12:00,,2108.726,,wet,,12.25,13.5,12.76,24
5/5/21 12:04,5/5/21 8:04,5/5/21 12:05,,1599.997,,wet,,12.25,13.5,12.76,24
5/5/21 12:09,5/5/21 8:09,5/5/21 12:10,,1672.673,,wet,,12.25,13.5,12.76,24
5/5/21 12:14,5/5/21 8:14,5/5/21 12:15,,1890.699,,wet,,12.25,13.5,12.76,24
5/5/21 12:19,5/5/21 8:19,5/5/21 12:20,,1963.375,,wet,,12.25,13.5,12.76,24
5/5/21 12:24,5/5/21 8:24,5/5/21 12:25,,2326.752,,wet,,12.25,13.5,12.76,24
5/5/21 12:29,5/5/21 8:29,5/5/21 12:30,,2326.752,,wet,,12.25,13.5,12.76,24
5/5/21 12:34,5/5/21 8:34,5/5/21 12:35,,3053.508,,wet,,12.25,13.5,12.76,24
5/5/21 12:39,5/5/21 8:39,5/5/21 12:40,,3198.859,,wet,,12.25,13.5,12.76,24
5/5/21 12:44,5/5/21 8:44,5/5/21 12:45,,3489.561,,wet,,12.25,13.5,12.76,24
5/5/21 12:49,5/5/21 8:49,5/5/21 12:50,,3344.21,,wet,,12.25,13.5,12.76,24
5/5/21 12:54,5/5/21 8:54,5/5/21 12:55,,3634.912,,wet,,12.25,13.5,12.76,24
5/5/21 12:59,5/5/21 8:59,5/5/21 13:00,,3925.614,,wet,,12.25,13.5,12.76,24
5/5/21 13:04,5/5/21 9:04,5/5/21 13:05,,4652.369,,wet,,12.25,13.5,12.76,24
5/5/21 13:09,5/5/21 9:09,5/5/21 13:10,,5815.178,,wet,,12.25,13.5,12.76,24
5/5/21 13:14,5/5/21 9:14,5/5/21 13:15,,6396.582,,wet,,12.25,13.5,12.76,24
5/5/21 13:19,5/5/21 9:19,5/5/21 13:20,,5815.178,,wet,,12.25,13.5,12.76,24
5/5/21 13:24,5/5/21 9:24,5/5/21 13:25,,8140.795,,wet,,12.25,13.5,12.76,24
5/5/21 13:29,5/5/21 9:29,5/5/21 13:30,,6396.582,,wet,,12.25,13.5,12.76,24
5/5/21 13:34,5/5/21 9:34,5/5/21 13:35,,6687.284,,wet,,12.25,13.5,12.76,24
5/5/21 13:39,5/5/21 9:39,5/5/21 13:40,,10466.412,,wet,,12.25,13.5,12.76,24
5/5/21 13:44,5/5/21 9:44,5/5/21 13:45,,11629.22,,wet,,12.25,13.5,12.76,24
5/5/21 13:49,5/5/21 9:49,5/5/21 13:50,,9303.603,,wet,,12.25,13.5,12.76,24
5/5/21 13:54,5/5/21 9:54,5/5/21 13:55,,9303.603,,wet,,12.25,13.5,12.76,24
5/5/21 13:59,5/5/21 9:59,5/5/21 14:00,,6687.284,,wet,,12.25,13.5,12.76,24
5/5/21 14:04,5/5/21 10:04,5/5/21 14:05,,7559.39,,wet,,12.25,13.5,12.76,24
5/5/21 14:09,5/5/21 10:09,5/5/21 14:10,,7559.39,,wet,,12.25,13.5,12.76,24
5/5/21 14:14,5/5/21 10:14,5/5/21 14:15,,7850.093,,wet,,12.25,13.5,12.76,24
5/5/21 14:19,5/5/21 10:19,5/5/21 14:20,,9303.603,,wet,,12.25,13.5,12.76,24
5/5/21 14:24,5/5/21 10:24,5/5/21 14:25,,15117.645,,wet,,12.25,13.5,12.76,24
5/5/21 14:29,5/5/21 10:29,5/5/21 14:30,,37211.006,,wet,,12.25,13.5,12.76,24
5/5/21 14:34,5/5/21 10:34,5/5/21 14:35,,41862.239,,wet,,12.25,13.5,12.76,24
5/5/21 14:39,5/5/21 10:39,5/5/21 14:40,,60467.174,,wet,,12.25,13.5,12.76,24
5/5/21 14:44,5/5/21 10:44,5/5/21 14:45,,65118.408,,wet,,12.25,13.5,12.76,24
5/5/21 14:49,5/5/21 10:49,5/5/21 14:50,,18606.071,,wet,,12.25,13.5,12.76,24
5/5/21 14:54,5/5/21 10:54,5/5/21 14:55,,12792.028,,wet,,12.25,13.5,12.76,24
5/5/21 14:59,5/5/21 10:59,5/5/21 15:00,,11629.22,,wet,,12.25,13.5,12.76,24
5/5/21 15:04,5/5/21 11:04,5/5/21 15:05,,6396.582,,wet,,12.25,13.5,12.76,24
5/5/21 15:09,5/5/21 11:09,5/5/21 15:10,,25582.921,,wet,,12.25,13.5,12.76,24
5/5/21 15:14,5/5/21 11:14,5/5/21 15:15,,37211.006,,wet,,12.25,13.5,12.76,24
5/5/21 15:19,5/5/21 11:19,5/5/21 15:20,,7268.688,,wet,,12.25,13.5,12.76,24
5/5/21 15:24,5/5/21 11:24,5/5/21 15:25,,6396.582,,wet,,12.25,13.5,12.76,24
5/5/21 15:29,5/5/21 11:29,5/5/21 15:30,,6977.986,,wet,,12.25,13.5,12.76,24
5/5/21 15:34,5/5/21 11:34,5/5/21 15:35,,30234.155,,wet,,12.25,13.5,12.76,24
5/5/21 15:39,5/5/21 11:39,5/5/21 15:40,,18606.071,,wet,,12.25,13.5,12.76,24
5/5/21 15:44,5/5/21 11:44,5/5/21 15:45,,15117.645,,wet,,12.25,13.5,12.76,24
5/5/21 15:49,5/5/21 11:49,5/5/21 15:50,,16280.454,,wet,,12.25,13.5,12.76,24
5/5/21 15:54,5/5/21 11:54,5/5/21 15:55,,17443.262,,wet,,12.25,13.5,12.76,24
5/5/21 15:59,5/5/21 11:59,5/5/21 16:00,,23257.304,,wet,,12.25,13.5,12.76,24
5/5/21 16:04,5/5/21 12:04,5/5/21 16:05,,11629.22,,wet,,13,16.75,16.424,23
5/5/21 16:09,5/5/21 12:09,5/5/21 16:10,,65118.408,,wet,,13,16.75,16.424,23
5/5/21 16:14,5/5/21 12:14,5/5/21 16:15,,41862.239,,wet,,13,16.75,16.424,23
5/5/21 16:19,5/5/21 12:19,5/5/21 16:20,,60467.174,,wet,,13,16.75,16.424,23
5/5/21 16:24,5/5/21 12:24,5/5/21 16:25,,51164.707,,wet,,13,16.75,16.424,23
5/5/21 16:29,5/5/21 12:29,5/5/21 16:30,,37211.006,,wet,,13,16.75,16.424,23
5/5/21 16:34,5/5/21 12:34,5/5/21 16:35,,34885.389,,wet,,13,16.75,16.424,23
5/5/21 16:39,5/5/21 12:39,5/5/21 16:40,,11629.22,,wet,,13,16.75,16.424,23
5/5/21 16:44,5/5/21 12:44,5/5/21 16:45,,12792.028,,wet,,13,16.75,16.424,23
5/5/21 16:49,5/5/21 12:49,5/5/21 16:50,,55815.941,,wet,,13,16.75,16.424,23
5/5/21 16:54,5/5/21 12:54,5/5/21 16:55,,9012.901,,wet,,13,16.75,16.424,23
5/5/21 16:59,5/5/21 12:59,5/5/21 17:00,,2908.157,,wet,,13,16.75,16.424,23
5/5/21 17:04,5/5/21 13:04,5/5/21 17:05,,55815.941,,wet,,13,16.75,16.424,23
5/5/21 17:09,5/5/21 13:09,5/5/21 17:09,,,,wet,72966,13,16.75,16.424,23
5/5/21 17:09,5/5/21 13:09,5/5/21 17:10,,18606.071,,dry,,13,16.75,16.424,23
5/5/21 17:14,5/5/21 13:14,5/5/21 17:15,,30234.155,,dry,,13,16.75,16.424,23
5/5/21 17:15,5/5/21 13:15,5/5/21 17:16,,,,dry,384,13,16.75,16.424,23
5/5/21 17:19,5/5/21 13:19,5/5/21 17:20,,41862.239,,wet,,13,16.75,16.424,23
5/5/21 17:24,5/5/21 13:24,5/5/21 17:25,,51164.707,,wet,,13,16.75,16.424,23
5/5/21 17:29,5/5/21 13:29,5/5/21 17:30,,30234.155,,wet,,13,16.75,16.424,23
5/5/21 17:34,5/5/21 13:34,5/5/21 17:35,,41862.239,,wet,,13,16.75,16.424,23
5/5/21 17:39,5/5/21 13:39,5/5/21 17:40,,46513.473,,wet,,13,16.75,16.424,23
5/5/21 17:44,5/5/21 13:44,5/5/21 17:45,,74418.605,,wet,,13,16.75,16.424,23
5/5/21 17:49,5/5/21 13:49,5/5/21 17:50,,23257.304,,wet,,13,16.75,16.424,23
5/5/21 17:54,5/5/21 13:54,5/5/21 17:55,,18606.071,,wet,,13,16.75,16.424,23
